time_eq,latitude_eq,longitude_eq,depth_eq,magnitude_eq,depth_error_eq,zone_eq,year_eq,month_eq,day_eq,min_proximity_km,avg_proximity_km,max_proximity_km,fault_count_within_50km,fault_count_within_100km,zone_fault,latitude_fault,longitude_fault,area_fault,state_fault,state_area_fault,slip_rate_mm_per_yr_fault,plate_boundary_type_fault,fault_type_fault,fault_length_km_fault,total_fault_length_fault,rock_type_fault,rock_factor_scaled_fault,soil_type_fault,soil_factor_scaled_fault,fracture_factor_scaled_fault,strain_rate_fault,seismic_hazard_fault,fault_density_fault,attenuation_factor_fault,AF_Classification_fault,zone_mismatch_flag
2005-07-26 20:59:04.580000+00:00,11.427,92.229,23.8,4.8,13.63067332,3,2005,7,26,1427.015337,2230.570103,2990.183599,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-07-27 06:52:30.080000+00:00,12.04,94.986,26.1,4.5,13.63067332,3,2005,7,27,1581.038305,2319.399406,3111.164157,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-07-29 12:27:01.540000+00:00,8.381,92.328,33.5,5.3,13.63067332,4,2005,7,29,1594.467323,2525.026797,3282.415428,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-07-29 21:46:20.740000+00:00,10.84,93.091,30,4.6,13.63067332,3,2005,7,29,1538.94958,2326.725285,3096.897723,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-07-30 09:26:05.140000+00:00,10.864,91.602,30,4.6,13.63067332,3,2005,7,30,1389.603982,2255.108011,3005.449732,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-07-30 12:24:38.280000+00:00,8.016,91.958,30,5.1,13.63067332,4,2005,7,30,1583.501474,2544.879581,3296.791743,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-07-31 19:29:57.550000+00:00,13.875,93.216,30,4.8,13.63067332,3,2005,7,31,1363.930968,2058.596393,2832.271147,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-08-03 07:33:10.630000+00:00,11.429,92.775,30,4.7,13.63067332,3,2005,8,3,1482.211212,2256.587174,3023.379088,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-08-04 03:09:01.460000+00:00,12.857,91.799,30,4.5,13.63067332,3,2005,8,4,1330.189841,2077.904456,2832.431988,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-08-05 06:12:25.220000+00:00,10.762,91.448,28.9,4.7,26.1,3,2005,8,5,1379.376211,2258.11582,3006.127799,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-08-06 11:49:35.660000+00:00,8.132,92.422,30,4.5,13.63067332,3,2005,8,6,1618.35769,2553.23554,3311.495414,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-08-09 15:16:10.880000+00:00,13.787,93.457,30,4.7,13.63067332,3,2005,8,9,1374.280307,2079.527579,2856.036186,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-08-14 20:18:07.070000+00:00,13.244,92.544,30,4.8,13.63067332,3,2005,8,14,1396.692189,2079.322547,2844.307027,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-08-21 08:27:19.970000+00:00,12.981,92.405,33.2,4.5,13.63067332,3,2005,8,21,1389.563161,2096.077969,2859.098981,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-08-26 16:39:43.960000+00:00,9.005,92.342,30.7,4.7,13.63067332,3,2005,8,26,1558.922335,2465.385016,3223.820238,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-08-29 14:44:47.780000+00:00,11.044,92.251,36,5.1,13.63067332,4,2005,8,29,1445.778216,2267.437664,3027.004449,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-08-30 08:53:17.460000+00:00,17.067,73.773,10,4.7,13.63067332,3,2005,8,30,657.8296202,1619.329105,2562.254769,0,0,3,21.77,77.58,Amravati,Maharashtra,307713,0.5,Intraplate,Reverse_fault,30,30,Basalt,0.004,Black_cotton,0.006,0.005,1.67E-08,Moderate,0.1,0.005,Low,match
0,30.406,79.151,10,4.6,13.63067332,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mismatch
2005-09-06 11:10:29.110000+00:00,7.686,92.199,31.7,5.2,13.63067332,4,2005,9,6,1626.382848,2587.182674,3341.845787,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-09-07 21:42:46.430000+00:00,11.914,93.206,30,4.9,13.63067332,3,2005,9,7,1507.702154,2233.65186,3006.20068,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-09-13 14:32:57.820000+00:00,8.073,91.912,30,5.5,13.63067332,4,2005,9,13,1575.716244,2537.403286,3288.770378,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-09-14 08:17:02.860000+00:00,8.042,91.913,34.5,4.9,15.8,3,2005,9,14,1577.785191,2540.474788,3291.811111,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-09-14 09:03:46.830000+00:00,7.984,91.926,31.1,4.6,13.63067332,3,2005,9,14,1582.669564,2546.683444,3298.113667,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-09-18 07:25:59.460000+00:00,24.561,94.781,84,5.7,13.63067332,4,2005,9,18,247.8522697,1416.242601,2580.453113,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
2005-09-22 05:51:12.070000+00:00,13.605,92.732,30,4.7,13.63067332,3,2005,9,22,1394.200351,2056.678266,2824.242467,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-09-22 23:30:29.650000+00:00,8.182,92.431,28.7,4.6,43.1,3,2005,9,22,1616.100321,2548.77481,3307.225135,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-10-04 03:59:39.180000+00:00,12.273,93.114,30,4.5,13.63067332,3,2005,10,4,1485.685283,2196.271641,2967.965909,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-10-05 05:14:49.700000+00:00,13.549,93.06,38,4.6,13.7,3,2005,10,5,1400.058809,2078.955586,2850.63962,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-10-05 12:19:09.280000+00:00,7.897,92.063,46.7,5.3,13.63067332,4,2005,10,5,1600.574236,2560.875094,3314.034451,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-10-08 04:56:26.520000+00:00,34.122,73.807,10,4.7,13.63067332,3,2005,10,8,149.9988944,1152.193109,2191.62486,0,0,4,33.05,74.79,Poonch,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,mismatch
2005-10-08 06:14:44.370000+00:00,34.054,73.954,10,4.5,13.63067332,3,2005,10,8,135.8851502,1138.672099,2176.821337,0,0,4,33.05,74.79,Poonch,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,mismatch
2005-10-08 09:36:50.930000+00:00,34.202,73.888,10,4.8,13.63067332,3,2005,10,8,152.9148624,1153.141135,2186.192656,0,0,4,33.05,74.79,Poonch,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,mismatch
2005-10-11 03:37:56.850000+00:00,10.894,92.296,22.8,5.4,13.63067332,4,2005,10,11,1457.023079,2283.613931,3043.641641,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-10-11 14:21:03.140000+00:00,12.144,92.39,20.5,4.8,13.63067332,3,2005,10,11,1415.462942,2171.809316,2934.145391,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-10-15 04:24:06.250000+00:00,34.014,74.003,10,5.2,13.63067332,4,2005,10,15,129.6574585,1132.945867,2171.490124,0,0,4,33.05,74.79,Poonch,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,match
2005-10-15 04:32:21.040000+00:00,33.954,73.93,10,5,13.63067332,3,2005,10,15,128.3066425,1133.019826,2176.730822,0,0,4,33.05,74.79,Poonch,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,mismatch
2005-10-15 06:52:13.970000+00:00,34.026,73.871,10,4.5,13.63067332,3,2005,10,15,137.9581974,1141.602585,2183.672489,0,0,4,33.05,74.79,Poonch,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,mismatch
2005-10-16 07:18:59.480000+00:00,7.66,92.772,30,4.8,13.63067332,3,2005,10,16,1679.722721,2614.282386,3376.312313,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-10-16 09:59:29.710000+00:00,10.562,92.297,26.4,4.7,13.63067332,3,2005,10,16,1472.601033,2314.929058,3074.633063,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-10-22 11:09:12.620000+00:00,12.355,94.98,77.7,4.7,13.2,3,2005,10,22,1546.206111,2291.380059,3083.258393,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-10-22 13:45:20.400000+00:00,25.568,96.05,102.8,5,9.9,3,2005,10,22,279.5937781,1495.664407,2706.31404,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,mismatch
2005-10-22 15:43:25.480000+00:00,12.343,95.031,15.7,4.5,13.63067332,3,2005,10,22,1548.238765,2295.400445,3087.749323,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-10-25 09:22:16.300000+00:00,13.135,93.411,41.5,4.5,14.7,3,2005,10,25,1446.610792,2134.528125,2910.275117,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-10-26 01:42:41.880000+00:00,34.206,73.928,16.2,4.8,13.63067332,3,2005,10,26,151.3009234,1151.108912,2182.691711,0,0,4,33.05,74.79,Poonch,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,mismatch
2005-10-31 17:57:42.780000+00:00,9.19,93.521,30,4.8,13.63067332,3,2005,10,31,1661.239838,2502.285888,3275.631559,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-11-02 06:51:46.740000+00:00,9.425,93.159,30,4.7,13.63067332,3,2005,11,2,1613.880827,2462.716608,3232.061917,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-11-03 06:09:55.020000+00:00,13.702,92.958,30,4.5,13.63067332,3,2005,11,3,1383.070829,2059.966821,2830.430117,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-11-03 21:08:56.700000+00:00,7.416,92.396,23.2,4.7,13.63067332,3,2005,11,3,1661.562815,2621.868943,3378.708211,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-11-03 22:52:32.970000+00:00,7.065,92.419,30,4.7,13.63067332,3,2005,11,3,1686.838045,2657.207411,3413.793046,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-11-09 08:17:40.090000+00:00,11.787,92.438,30,4.6,13.63067332,3,2005,11,9,1433.732979,2207.074577,2969.786515,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-11-09 13:22:12.680000+00:00,10.056,91.491,30,4.5,13.63067332,3,2005,11,9,1419.736111,2327.52189,3075.466099,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-11-15 00:23:21.640000+00:00,12.352,90.639,30,4.6,13.63067332,3,2005,11,15,1228.480032,2073.008129,2809.547231,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-11-16 02:26:54.990000+00:00,34.507,75.563,10,4.7,13.63067332,3,2005,11,16,177.0628304,1095.294349,2105.598835,0,0,4,33.05,74.79,Poonch,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,mismatch
2005-11-18 18:56:55.530000+00:00,26.466,96.379,90.7,4.8,13.63067332,3,2005,11,18,188.2389357,1505.987226,2740.584503,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,mismatch
2005-11-19 04:05:55.520000+00:00,12.843,92.473,30,4.5,13.63067332,3,2005,11,19,1400.792766,2111.996439,2875.858847,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-11-22 12:20:00.150000+00:00,14.022,93.417,30,4.7,13.63067332,3,2005,11,22,1348.034068,2056.778695,2832.86836,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-11-22 15:28:31.640000+00:00,25.43,94.289,10,4.5,13.63067332,3,2005,11,22,147.8885823,1341.394121,2529.543586,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-11-26 01:07:24.200000+00:00,10.547,91.66,30,4.7,13.63067332,3,2005,11,26,1410.741733,2287.797759,3038.673072,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-11-28 16:57:13.040000+00:00,21.015,89.158,10,4.7,13.63067332,3,2005,11,28,577.0576535,1262.258911,2047.280198,0,0,3,26.05,90.53,Dhubri,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-12-12 08:58:24.460000+00:00,10.335,93.934,30,4.6,13.63067332,3,2005,12,12,1645.848598,2415.967448,3195.428541,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2005-12-14 07:09:54.190000+00:00,30.476,79.255,44,5.1,8.2,4,2005,12,14,30.35435944,791.05402,1622.525335,2,3,4,30.55,79.56,Joshimath,Uttarakhand,53483,15,Convergent (Himalayan),thrust,225,800,Schist,0.005,Colluvial,0.006,0.008,6.67E-08,High,14.96,0.0063,Medium,match
2005-12-26 00:54:50.930000+00:00,13.893,92.672,27.2,4.5,13.63067332,3,2005,12,26,1362.345899,2027.946339,2794.805,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2005-12-27 16:19:15.760000+00:00,24.783,93.991,86.5,4.7,13.63067332,3,2005,12,27,178.5586472,1339.722725,2500.009093,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2006-01-02 14:00:30.160000+00:00,12.44,92.63,30,4.6,13.63067332,3,2006,1,2,1429.962025,2156.518484,2922.216086,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2006-01-06 04:25:05.750000+00:00,12.235,95.2,25.1,5.4,13.63067332,4,2006,1,6,1562.608206,2314.732185,3108.58203,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
2006-01-11 05:48:41.370000+00:00,34.083,73.927,10,4.7,13.63067332,3,2006,1,11,139.9532277,1142.326295,2179.919163,0,0,4,33.05,74.79,Poonch,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,mismatch
2006-01-17 17:26:52.040000+00:00,32.791,78.581,10,4.6,13.63067332,3,2006,1,17,197.0366419,898.249868,1874.909872,0,0,4,31.7,76.93,Mandi,Himachal Pradesh,55673,15,Convergent (Himalayan),thrust,250,775,Schist,0.005,Colluvial,0.006,0.008,6.00E-08,High,13.92,0.0063,Medium,mismatch
2006-01-20 22:13:46.270000+00:00,9.064,93.857,30,4.5,13.63067332,3,2006,1,20,1700.363011,2530.583269,3307.610424,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2006-01-21 04:07:03.710000+00:00,13.002,93.245,44,5.6,13.63067332,4,2006,1,21,1461.037886,2137.485737,2911.198835,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
2006-02-01 13:52:38.500000+00:00,34.197,73.858,10,4.6,13.63067332,3,2006,2,1,153.9899035,1154.532322,2188.772388,0,0,4,33.05,74.79,Poonch,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,mismatch
2006-02-01 22:24:15.920000+00:00,30.288,80.483,50.6,4.7,7.6,3,2006,2,1,93.17636733,795.7349863,1593.314721,0,1,4,30.55,79.56,Joshimath,Uttarakhand,53483,15,Convergent (Himalayan),thrust,225,800,Schist,0.005,Colluvial,0.006,0.008,6.67E-08,High,14.96,0.0063,Medium,mismatch
2006-02-03 00:54:23.460000+00:00,23.827,70.559,10,4.5,13.63067332,3,2006,2,3,108.6354645,1354.829476,2559.641369,0,0,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2006-02-03 20:34:10.980000+00:00,11.86,92.372,19,6.1,13.63067332,4,2006,2,3,1424.183777,2197.140897,2959.030037,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2006-02-05 13:40:33.100000+00:00,10.902,91.83,28.8,4.8,13.63067332,3,2006,2,5,1410.351772,2261.604694,3015.232264,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2006-02-11 05:04:21.270000+00:00,27.233,92.145,49.3,4.7,6.6,3,2006,2,11,112.1008808,1135.154328,2327.180005,0,0,3,26.35,92.69,Nagaon,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2006-02-14 00:55:25.060000+00:00,27.382,88.388,30,5.3,13.63067332,4,2006,2,14,55.82028115,910.5697834,1961.591388,0,4,5,26.88,88.39,Bagdogra,West Bengal,88752,12,Convergent (Indo-Burma),Thrust (MBT region),100,500,Granite,0.005,Laterite,0.005,0.007,1.20E-07,Very High,5.63,0.0057,Medium,mismatch
2006-02-14 19:17:33.260000+00:00,30.265,80.528,62.5,4.5,10.1,3,2006,2,14,98.09088094,795.8784263,1590.945937,0,1,4,30.55,79.56,Joshimath,Uttarakhand,53483,15,Convergent (Himalayan),thrust,225,800,Schist,0.005,Colluvial,0.006,0.008,6.67E-08,High,14.96,0.0063,Medium,mismatch
